"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID"
-122.680825,37.9265116667,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon lotor",2016,6,6634,41663
-122.6805333333,37.9257916667,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2016,6,6634,47188
-122.6780533333,37.9250383333,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2016,6,6634,144455
-122.5078614382,37.8332204001,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia rubicunda",2016,6,2882,57148
-122.5076354257,37.8332926456,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2016,6,2882,47597
-122.527885493,37.8294468765,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,6,2882,51889
-122.5275701658,37.8298344557,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia rubicunda",2016,6,2882,57148
-122.5037216667,37.7219883333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2016,6,754,55367
-122.5036916667,37.7220416667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia pycnocephala",2016,6,754,60952
-122.5003666667,37.7140466667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2016,6,754,50042
-122.5004583333,37.7141133333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,6,754,61010
-122.681794,37.930477,"Invertebrate","Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor","Dermacentor variabilis",2016,6,6634,52155
-122.68158,37.930227,"Invertebrate","Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor","Dermacentor variabilis",2016,6,6634,52155
-122.5162388889,37.5200583333,"Invertebrate","Animalia","Mollusca","Gastropoda","Neotaenioglossa","Triviidae","Hespererato","Hespererato vitellina",2016,6,58,337317
-122.5152472222,37.519875,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Cadlinidae","Cadlina","Cadlina modesta",2016,6,58,47400
-122.5152472222,37.519875,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda opalescens",2016,6,58,494603
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,6,58,48575
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2016,6,58,63382
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Pleurobranchomorpha","Pleurobranchidae","Berthella","Berthella strongi",2016,6,58,49907
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,58,50059
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Diaphorodoris","Diaphorodoris lirulatocauda",2016,6,58,48630
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Epiactis","Epiactis prolifera",2016,6,58,49060
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla albopunctata",2016,6,58,47768
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,58,48981
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Babakinidae","Babakina","Babakina festiva",2016,6,58,50489
-122.5163277778,37.5203888889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,58,48981
-122.5163277778,37.5203888889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,6,58,47454
-122.5161805556,37.5200277778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha maculata",2016,6,58,47110
-122.5163277778,37.5203888889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,58,48981
-122.5160333333,37.5203638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda opalescens",2016,6,58,494603
-122.5158777778,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Babakinidae","Babakina","Babakina festiva",2016,6,58,50489
-122.5159888889,37.5201555556,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Ceratostoma","Ceratostoma foliatum",2016,6,1530,116687
-122.5151722222,37.5203083333,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Urosalpinx","Urosalpinx circumtexta",2016,6,1530,344173
-122.51604,37.5203316667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Diaphorodoris","Diaphorodoris lirulatocauda",2016,6,1530,48630
-122.516065,37.5203466667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,1530,50059
-122.51605,37.5203366667,"Invertebrate","Animalia","Mollusca","Gastropoda","Pleurobranchomorpha","Pleurobranchidae","Berthella","Berthella strongi",2016,6,1530,49907
-122.5160533333,37.520325,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Babakinidae","Babakina","Babakina festiva",2016,6,1530,50489
-122.5160816667,37.5203033333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,6,1530,47454
-122.516085,37.5203133333,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,1530,48981
-122.5157583333,37.5203277778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,6,1530,48575
-122.5157583333,37.5203277778,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha maculata",2016,6,1530,47110
-122.5157833333,37.5203444444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda opalescens",2016,6,1530,494603
-122.5157916667,37.5203083333,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis rufescens",2016,6,1530,56652
-122.5154694444,37.5202611111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Cadlinidae","Cadlina","Cadlina modesta",2016,6,1530,47400
-122.5155166667,37.5196861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla albopunctata",2016,6,1530,47768
-122.5159833333,37.5200805556,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis",2016,6,1530,508884
-122.5158638889,37.5200472222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla fulva",2016,6,1530,467284
-122.5833891147,37.9133163253,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2016,6,28,47751
-122.581838295,37.9029764096,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Epipactis","Epipactis helleborine",2016,6,28,50717
-122.5818449167,37.9030019744,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina menziesii",2016,6,28,49578
-122.5818449167,37.9030019744,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Notholithocarpus","Notholithocarpus densiflorus",2016,6,28,69823
-122.5818449167,37.9030019744,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Trillium","Trillium ovatum",2016,6,28,49463
-122.5818449167,37.9030019744,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis oregana",2016,6,28,47757
-122.5817596727,37.9029036127,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",2016,6,28,52681
-122.5818224532,37.9029738531,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Blechnaceae","Woodwardia","Woodwardia fimbriata",2016,6,28,52685
-122.5818038454,37.9029915808,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Athyriaceae","Athyrium","Athyrium filix-femina",2016,6,28,52669
-122.5819255506,37.9028409161,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis oregana",2016,6,28,47757
-122.5818944537,37.9027620005,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,6,28,48807
-122.5817632769,37.9027897446,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Adenocaulon","Adenocaulon bicolor",2016,6,28,56854
-122.5817699825,37.9027569294,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Sequoia","Sequoia sempervirens",2016,6,28,47372
-122.5817656239,37.9027291015,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2016,6,28,47751
-122.3637196723,37.5251224787,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter striatus",2016,6,3091,5097
-122.5163361111,37.5212472222,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Pugettia producta",2016,6,3091,49723
-122.5163361111,37.5212472222,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,3091,49699
-122.5167777778,37.5210583333,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,3091,49699
-122.5169944444,37.5217361111,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,3091,49699
-122.5174055556,37.5219527778,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2016,6,3091,63382
-122.5167972222,37.5210472222,"Invertebrate","Animalia","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus","Octopus rubescens",2016,6,3091,47455
-122.5165611111,37.5209138889,"Invertebrate","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia elegans",2016,6,3091,51799
-122.5170611111,37.5205111111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,6,3091,48575
-122.5157444444,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla fulva",2016,6,3091,467284
-122.5160972222,37.5200944444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla albopunctata",2016,6,3091,47768
-122.5166222222,37.5210861111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,6,3091,47454
-122.5158361111,37.5195944444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Babakinidae","Babakina","Babakina festiva",2016,6,3091,50489
-122.5158361111,37.5195944444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Acanthodoris","Acanthodoris lutea",2016,6,3091,47472
-122.5157444444,37.5199638889,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Onchidorididae","Acanthodoris","Acanthodoris rhodoceras",2016,6,3091,47482
-122.5164388889,37.5201194444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Notodorididae","Aegires","Aegires albopunctatus",2016,6,3091,48981
-122.5167472222,37.5211361111,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2016,6,3091,50059
-122.5163277778,37.5212666667,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Anteaeolidiella","Anteaeolidiella oliviae",2016,6,3091,464287
-122.5167361111,37.5207,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Rostangidae","Rostanga","Rostanga pulchra",2016,6,3091,47473
-122.5171,37.5215138889,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2016,6,3091,48830
-122.5163361111,37.5212472222,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,3091,49699
-122.5001527778,37.8375694444,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium puberulum",2016,5,17415,53092
-122.5726,37.8594027778,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa",2016,5,17415,48244
-122.5500429538,37.8391254243,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,6,19332,51889
-122.510499498,37.7552915505,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Metacarcinus","Metacarcinus magister",2016,6,15381,63697
-122.5378923957,37.8339677817,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,6,19347,51889
-122.5386366667,37.8357716667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia californica",2016,6,19347,53170
-122.5379083333,37.8339783333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,6,19347,51889
-122.5380133333,37.8363616667,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2016,6,19347,47597
-122.5384333333,37.8358416667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Battus","Battus philenor",2016,6,19347,49972
-122.5380466667,37.83682,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum staechadifolium",2016,6,19347,60963
-122.538055,37.836305,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Triteleia","Triteleia laxa",2016,6,19347,51085
-122.3576966667,37.5068033333,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Urocyon","Urocyon cinereoargenteus",2016,6,2294,42076
-122.5333588758,37.8537080856,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Heterotheca","Heterotheca sessiliflora",2016,6,7,61170
-122.682245,37.929813,"Invertebrate","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Argia","Argia vivida",2016,6,820,56240
-122.49803,37.62035,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium quercetorum",2016,5,15074,60954
-122.682245,37.929813,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,6,820,36204
-122.4927642291,37.8417114448,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2016,6,3718,53423
-122.4927615469,37.841640031,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2016,6,3718,53423
-122.682245,37.929813,"Bird","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2016,6,820,10274
-122.682245,37.929813,"Bird","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",2016,6,820,12727
-122.5172962995,37.8568637465,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia","Navarretia squarrosa",2016,6,7,53157
-122.5945197601,37.8745534308,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus edulis",2016,6,16735,49322
-122.6093317467,37.8739094514,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Dipsacus","Dipsacus sativus",2016,6,16735,53028
-122.609709535,37.8755646902,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana",2016,6,16735,53097
-122.281456953,37.462489754,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia rubicunda",2016,6,12313,57148
-122.5192255621,37.8571508266,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Gaultheria","Gaultheria shallon",2016,6,7,48441
-122.5336726104,37.8632207075,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia rubicunda",2016,6,7,57148
-122.5269466667,37.8643716667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus armeniacus",2016,6,3816,61317
-122.682245,37.929813,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2016,6,820,27826
-122.4205783333,37.85405,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Trichocnemis","Trichocnemis spiculatus",2016,6,13204,321621
-122.4205333333,37.8541,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2015,7,13204,42221
-122.571206,37.884796,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis oregana",2016,6,19511,47757
-122.571206,37.884796,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2016,6,19511,8010
-122.571206,37.884796,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,6,19511,42221
-122.571206,37.884796,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2016,6,19511,47751
-122.7290775811,38.027745574,"Mammal","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus griseus",2016,6,13597,46023
-122.7310633224,38.0254153562,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum",2016,6,13597,48473
-122.5862666667,37.8618383333,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2016,7,19511,9176
-122.5966514896,37.8732515801,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2016,6,15071,49699
-122.777175,38.0460216667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Heliothis","Heliothis phloxiphaga",2016,7,1530,154683
-122.777175,38.0460216667,"Invertebrate","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Camnula","Camnula pellucida",2016,7,1530,155274
-122.81015,38.0648083333,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina leptocarpha",2016,7,1200,203093
-122.77677,38.0462433333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus microcarpus",2016,7,1530,57069
-122.770425,38.0461221667,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Caliciaceae","Thelomma","Thelomma occidentale",2016,7,1200,203081
-122.7766633333,38.0462833333,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","Myiarchus cinerascens",2016,7,1200,16010
-122.7766633333,38.0462833333,"Bird","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Passerina","Passerina amoena",2016,7,1200,10234
-122.7766633333,38.0462833333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia","Icaricia acmon",2016,7,1200,520456
-122.616814552,37.9064616468,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea calcitrapa",2016,5,16703,56865
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio zelicaon",2016,7,13299,51097
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Madia","Madia sativa",2016,7,13299,53143
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum staechadifolium",2016,7,13299,60963
-122.451747972,37.6093088008,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Physciaceae","Heterodermia","Heterodermia leucomela",2016,7,13299,203875
-122.451747972,37.6093088008,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Teloschistes","Teloschistes flavicans",2016,7,13299,57807
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium puberulum",2016,7,13299,53092
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne",2016,7,13299,55679
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus guttatus",2016,7,13299,48014
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,7,13299,52833
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Angelica","Angelica hendersonii",2016,7,13299,64289
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Cleridae","Enoclerus","Enoclerus eximius",2016,7,13299,344927
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2016,7,13299,53423
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago major",2016,7,13299,58961
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Verbenaceae","Verbena","Verbena lasiostachys",2016,7,13299,53316
-122.451747972,37.6093088008,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Physciaceae","Heterodermia","Heterodermia leucomela",2016,7,13299,203875
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Epilobium","Epilobium ciliatum",2016,7,13299,53050
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum chilense",2016,7,13299,56861
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Bellardia","Bellardia viscosa",2016,7,13299,537967
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes mylitta",2016,7,13299,59176
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus thyrsiflorus",2016,7,13299,56617
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata",2016,7,13299,51702
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Heterotheca","Heterotheca sessiliflora",2016,7,13299,57988
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio eurymedon",2016,7,13299,55521
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina echo",2016,7,13299,52484
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio zelicaon",2016,7,13299,51097
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Daucus","Daucus carota",2016,7,13299,76610
-122.451747972,37.6093088008,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Polypodiaceae","Polypodium","Polypodium scouleri",2016,7,13299,64288
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Monardella","Monardella villosa",2016,7,13299,52181
-122.451747972,37.6093088008,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa virginiensis",2016,7,13299,48549
-122.451747972,37.6093088008,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Acaena","Acaena pinnatifida",2016,7,13299,61224
-122.451747972,37.6093088008,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Teloschistes","Teloschistes flavicans",2016,7,13299,57807
-122.4984412921,37.5002977951,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Heliotropium","Heliotropium curassavicum",2016,7,19542,58058
-122.6169116982,37.9064409016,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",2016,5,16703,52586
-122.6168290527,37.9063589266,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus guttatus",2016,5,16703,48014
-122.4993664866,37.5016401988,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus papillatus",2016,7,19542,117807
-122.4994332065,37.5015917514,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,7,19542,51659
-122.51417962,37.51965126,"Microbe","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia ligulata",2016,7,1,328357
-122.51565,37.5199333333,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Halcampidae","Halcampa","Halcampa decemtentaculata",2016,7,1530,124510
-122.5160444444,37.5197444444,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","Okenia rosacea",2016,7,1530,48575
