"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations"
-122.851950824,38.0141609115,"invertebrate","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus",2016,8,2621,48786,"Pollicipes polymerus","life",2621,4,3,"4 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.853890061,38.0182265981,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Aphelocoma californica",2016,8,2621,506118,"Aphelocoma californica","life",2621,3,3,"3 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.8812003136,38.0246331891,"microbe","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","Egregia menziesii",2016,8,2621,67419,"Egregia menziesii","life",2621,3,3,"3 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.881283462,38.0246627697,"bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2016,8,2621,4328,"Pelecanus occidentalis","life",2621,3,3,"3 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.856346964,38.0179561228,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2016,8,2621,1409,"Callipepla californica","life",2621,3,3,"3 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.9765367508,38.0759502068,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2016,8,21873,4345,"Larus occidentalis","life",21873,2,4,"2 4",0.373913043478261,0.359420289855072,0.730434782608696,0.623188405797101
-122.7385175228,37.9376696517,"plant","Plantae","Magnoliophyta","Liliopsida","Alismatales","Araceae","Lemna","Lemna minor",2016,8,17084,54518,"Lemna minor","life",17084,5,2,"5 2",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.939414978,38.1280752121,"mammal","Animalia","Chordata","Mammalia","Carnivora","Felidae","Lynx","Lynx rufus",2011,12,11011,41976,"Lynx rufus","life",11011,2,5,"2 5",0.646376811594203,0.620289855072464,0.750724637681159,0.704347826086956
-122.7606735752,37.9981158302,"plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Ludwigia","Ludwigia hexapetala",2016,8,2882,70020,"Ludwigia hexapetala","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.7606940269,37.998694309,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Butorides","Butorides virescens",2016,8,2882,5020,"Butorides virescens","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.7606940269,37.998694309,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax nycticorax",2016,8,2882,4981,"Nycticorax nycticorax","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.7606940269,37.998694309,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix","Aix sponsa",2016,8,2882,7107,"Aix sponsa","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.799331247,38.0439081484,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Spizella","Spizella passerina",2016,8,2882,9135,"Spizella passerina","life",2882,4,4,"4 4",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.9072948577,38.0357709625,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenonympha","Coenonympha tullia",2016,8,21426,235341,"Coenonympha tullia","life",21426,3,3,"3 3",0.681159420289855,0.715942028985507,0.660869565217391,0.843478260869565
-122.8829283333,38.0328333333,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2016,8,5549,144455,"Ardea alba","life",5549,3,3,"3 3",0.968115942028986,0.96231884057971,0.956521739130435,0.950724637681159
-122.8841166667,38.0311778333,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2016,8,5549,117767,"Cervus elaphus","life",5549,3,3,"3 3",0.968115942028986,0.96231884057971,0.956521739130435,0.950724637681159
-122.884225,38.0316861667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2016,8,5549,50042,"Castilleja affinis","life",5549,3,3,"3 3",0.968115942028986,0.96231884057971,0.956521739130435,0.950724637681159
-122.8352966667,38.0513388333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2016,8,5549,53423,"Frangula californica","life",5549,4,4,"4 4",0.968115942028986,0.96231884057971,0.956521739130435,0.950724637681159
-122.792886182,38.0379598955,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,8,22561,42221,"Odocoileus hemionus","life",22561,4,4,"4 4",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.7955755192,38.0397216841,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,8,22561,52833,"Anaphalis margaritacea","life",22561,4,4,"4 4",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.8027277344,38.0303303774,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica","Urtica dioica",2016,8,22561,51884,"Urtica dioica","life",22561,4,3,"4 3",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.8050482435,38.023436882,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",2016,8,22561,52764,"Prunella vulgaris","life",22561,4,3,"4 3",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.8045253282,38.0328062287,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,8,22561,48858,"Mimulus aurantiacus","life",22561,4,3,"4 3",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.8918100429,38.1304034265,"microbe","Protozoa","Mycetozoa","Myxomycetes","Physarales","Physaraceae","Fuligo","Fuligo septica",2016,8,17066,55483,"Fuligo septica","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8965495062,38.1371592824,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2016,8,17066,60982,"Cakile maritima","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8966373584,38.1365337077,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Salicornia","Salicornia pacifica",2016,8,17066,78931,"Salicornia pacifica","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8968727124,38.1364260335,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Distichlis","Distichlis spicata",2016,8,17066,58372,"Distichlis spicata","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8971510754,38.1372744497,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limonium","Limonium californicum",2016,8,17066,63364,"Limonium californicum","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8970574496,38.1373417983,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Cyperaceae","Cyperus","Cyperus eragrostis",2016,8,17066,59055,"Cyperus eragrostis","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8910149356,38.1262746686,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Chrysolepis","Chrysolepis chrysophylla",2016,8,17066,53363,"Chrysolepis chrysophylla","life",17066,3,5,"3 5",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.8456449509,38.0103316906,"invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2016,8,2621,117633,"Mopalia muscosa","life",2621,4,3,"4 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.80333,38.0362055,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera hispidula",2016,8,21956,53416,"Lonicera hispidula","life",21956,4,3,"4 3",0.394202898550725,0.327536231884058,0.214492753623188,0.434782608695652
-122.8057416667,38.0186471667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Aralia","Aralia californica",2016,8,21956,52848,"Aralia californica","life",21956,4,3,"4 3",0.394202898550725,0.327536231884058,0.214492753623188,0.434782608695652
-122.8766633333,38.0409611667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,8,22577,52833,"Anaphalis margaritacea","life",22577,3,4,"3 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8763583333,38.0428611667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys","Stachys chamissonis",2016,8,22577,52625,"Stachys chamissonis","life",22577,3,4,"3 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8759916667,38.0423138333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia purpurata",2016,8,22577,61319,"Calystegia purpurata","life",22577,3,4,"3 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8358216667,38.0519055,"plant","Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii",2016,8,22577,48256,"Pseudotsuga menziesii","life",22577,4,4,"4 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8358083333,38.0519945,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,8,22577,48858,"Mimulus aurantiacus","life",22577,4,4,"4 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8299866667,38.04565,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",2016,8,22577,52764,"Prunella vulgaris","life",22577,4,4,"4 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8840633333,38.0282638333,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,8,22577,42221,"Odocoileus hemionus","life",22577,3,3,"3 3",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.8764716667,38.0431416667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Betulaceae","Alnus","Alnus rubra",2016,8,22577,56034,"Alnus rubra","life",22577,3,4,"3 4",0.704347826086956,0.704347826086956,0.617391304347826,0.750724637681159
-122.7712333333,38.0131416667,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes mylitta",2016,8,22592,59176,"Phyciodes mylitta","life",22592,5,3,"5 3",0.48695652173913,0.452173913043478,0.104347826086957,0.197101449275362
-122.7763366667,38.0189888333,"fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Phaeolus","Phaeolus schweinitzii",2016,8,22592,118084,"Phaeolus schweinitzii","life",22592,5,3,"5 3",0.48695652173913,0.452173913043478,0.104347826086957,0.197101449275362
-122.7688216667,38.01178055,"herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2016,8,22592,154386,"Thamnophis elegans","life",22592,5,3,"5 3",0.48695652173913,0.452173913043478,0.104347826086957,0.197101449275362
-122.7935194444,38.0423611111,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus",2016,8,17415,52913,"Cichorium intybus","life",17415,4,4,"4 4",0.857971014492754,0.855072463768116,0.823188405797101,0.915942028985507
-122.9326109472,38.062455845,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda opalescens",2016,9,3238,494603,"Hermissenda opalescens","life",3238,2,4,"2 4",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9382718698,38.0759763119,"fish","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Embiotoca","Embiotoca jacksoni",2016,9,3238,117554,"Embiotoca jacksoni","life",3238,2,4,"2 4",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9575233256,38.1907569431,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Lagurus","Lagurus ovatus",2016,9,17066,61068,"Lagurus ovatus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9599428457,38.1908783131,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2016,9,17066,117767,"Cervus elaphus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9601860886,38.1909367349,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata",2016,9,17066,51702,"Coccinella septempunctata","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.960385494,38.1910922192,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2016,9,17066,53094,"Heracleum maximum","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9624680617,38.1932050456,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus sativus",2016,9,17066,55410,"Raphanus sativus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9635274505,38.1962215668,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,9,17066,53359,"Baccharis pilularis","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9637567793,38.1965014385,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron glaucus",2016,9,17066,50878,"Erigeron glaucus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9635795021,38.1969841523,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,9,17066,48225,"Eschscholzia californica","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9621851656,38.1995117419,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",2016,9,17066,53195,"Rumex acetosella","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9625905213,38.19941503,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2016,9,17066,52821,"Achillea millefolium","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.962724045,38.2005074015,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,9,17066,53359,"Baccharis pilularis","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9634457269,38.2015758008,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus latifolius",2016,9,17066,61009,"Lathyrus latifolius","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9652300519,38.203420713,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2016,9,17066,52830,"Anagallis arvensis","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9682200722,38.208215565,"invertebrate","Animalia","Arthropoda","Insecta","Diptera","Asilidae","Pritchardomyia","Pritchardomyia vespoides",2016,9,17066,505694,"Pritchardomyia vespoides","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9683373218,38.2090824237,"invertebrate","Animalia","Arthropoda","Insecta","Hemiptera","Largidae","Largus","Largus californicus",2016,9,17066,52986,"Largus californicus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.974251425,38.213500944,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus bicolor",2016,9,17066,50614,"Lupinus bicolor","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9751616159,38.2160503837,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,9,17066,61010,"Lupinus arboreus","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9752014299,38.2161083864,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",2016,9,17066,52989,"Cirsium vulgare","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9765674287,38.2187213609,"invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus vosnesenskii",2016,9,17066,57689,"Bombus vosnesenskii","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9782246986,38.2229131926,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha","Mentha pulegium",2016,9,17066,57116,"Mentha pulegium","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9782989622,38.2230386278,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia","Navarretia squarrosa",2016,9,17066,53157,"Navarretia squarrosa","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.978810426,38.2239119802,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2016,9,17066,75549,"Arctotheca prostrata","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9860447628,38.2308051316,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",2016,9,17066,52621,"Cirsium occidentale","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9894867075,38.2339337189,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ericameria","Ericameria ericoides",2016,9,17066,60955,"Ericameria ericoides","life",17066,2,6,"2 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.9949362857,38.2406742778,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum staechadifolium",2016,9,17066,60963,"Eriophyllum staechadifolium","life",17066,1,6,"1 6",0.997101449275362,0.997101449275362,0.973913043478261,0.997101449275362
-122.920425,38.0605445,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Romulea","Romulea rosea",2016,9,1584,68896,"Romulea rosea","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.9186633333,38.0672805,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides",2016,9,33,59194,"Ochlodes sylvanoides","life",33,3,4,"3 4",0.463768115942029,0.507246376811594,0.843478260869565,0.779710144927536
-122.91758,38.0694611667,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2016,9,1584,47188,"Pachygrapsus crassipes","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.9187383333,38.0671971667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Achillea","Achillea millefolium",2016,9,1584,52821,"Achillea millefolium","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.91867,38.06725,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus latifolius",2016,9,1584,61009,"Lathyrus latifolius","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.9162216667,38.0681305,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,9,1584,48858,"Mimulus aurantiacus","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.916175,38.0682221667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia","Navarretia squarrosa",2016,9,1584,53157,"Navarretia squarrosa","life",1584,3,4,"3 4",0.623188405797101,0.63768115942029,0.284057971014493,0.298550724637681
-122.8260048254,38.0355304134,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,9,16337,48225,"Eschscholzia californica","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.821725,38.0213028333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera hispidula",2016,9,16337,53416,"Lonicera hispidula","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8144784366,38.0101859384,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica","Urtica dioica",2016,9,16337,51884,"Urtica dioica","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8146642634,38.009950365,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa annabella",2016,9,16337,50786,"Vanessa annabella","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8145929334,38.0097152945,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus latifolius",2016,9,16337,61009,"Lathyrus latifolius","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8140314297,38.0091126357,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,9,16337,48858,"Mimulus aurantiacus","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8150879686,37.997840778,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,9,16337,52833,"Anaphalis margaritacea","life",16337,4,3,"4 3",0.785507246376812,0.768115942028985,0.663768115942029,0.904347826086957
-122.8840716667,38.0282528333,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,8,22984,42221,"Odocoileus hemionus","life",22984,3,3,"3 3",0.342028985507246,0.353623188405797,0.168115942028985,0.701449275362319
-122.8768383333,38.0406945,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,8,22984,52833,"Anaphalis margaritacea","life",22984,3,4,"3 4",0.342028985507246,0.353623188405797,0.168115942028985,0.701449275362319
-122.8860712051,38.0928776026,"fungi","Fungi","Basidiomycota","Agaricomycetes","Boletales","Hygrophoropsidaceae","Hygrophoropsis","Hygrophoropsis aurantiaca",2016,9,17084,63538,"Hygrophoropsis aurantiaca","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.8860604763,38.0928142747,"fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula sanguinea",2016,9,17084,352308,"Russula sanguinea","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.871029377,38.0838718208,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita augusta",2016,9,17084,348830,"Amanita augusta","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.8711795807,38.0839731578,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita augusta",2016,9,17084,348830,"Amanita augusta","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.8714799881,38.0846656239,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita phalloides",2016,9,17084,52135,"Amanita phalloides","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.872161269,38.0857592003,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Gymnopilus","Gymnopilus sapineus",2016,9,17084,118302,"Gymnopilus sapineus","life",17084,3,4,"3 4",0.971014492753623,0.971014492753623,0.976811594202899,0.942028985507246
-122.7970461199,38.0257442522,"invertebrate","Animalia","Mollusca","Gastropoda","Stylommatophora","Arionidae","Ariolimax","Ariolimax",2016,8,22561,47777,"Ariolimax","life",22561,4,3,"4 3",0.620289855072464,0.657971014492754,0.504347826086957,0.669565217391304
-122.8025695962,38.0284430227,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Pteridaceae","Adiantum","Adiantum aleuticum",2016,9,10380,52667,"Adiantum aleuticum","life",10380,4,3,"4 3",0.744927536231884,0.744927536231884,0.805797101449275,0.72463768115942
-122.8151841928,37.9977649218,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",2016,9,10380,52833,"Anaphalis margaritacea","life",10380,4,3,"4 3",0.744927536231884,0.744927536231884,0.805797101449275,0.72463768115942
-122.8118080461,38.0018352159,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2016,9,10380,50042,"Castilleja affinis","life",10380,4,3,"4 3",0.744927536231884,0.744927536231884,0.805797101449275,0.72463768115942
-122.8126194981,38.0073741032,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Usnea","Usnea rubicunda",2016,9,10380,117900,"Usnea rubicunda","life",10380,4,3,"4 3",0.744927536231884,0.744927536231884,0.805797101449275,0.72463768115942
-122.8233487533,38.0247079628,"fungi","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Boletus","Boletus fibrillosus",2016,9,10380,118150,"Boletus fibrillosus","life",10380,4,3,"4 3",0.744927536231884,0.744927536231884,0.805797101449275,0.72463768115942
-122.966745,38.1832716667,"invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2016,9,669,51659,"Anthopleura xanthogrammica","life",669,2,6,"2 6",0.585507246376812,0.568115942028985,0.907246376811594,0.863768115942029
