"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations","obs_id"
-122.4433388889,37.80645,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Pugettia producta",2016,10,10,3095,49723,4331345,"Pugettia producta","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10893
-122.4434277778,37.8066277778,"invertebrate","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Crassadoma","Crassadoma gigantea",2016,10,10,3095,54526,4331346,"Crassadoma gigantea","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10894
-122.4443650246,37.8064611606,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Polycera","Polycera hedgpethi",2016,10,9,3095,50089,4331347,"Polycera hedgpethi","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10895
-122.4434944444,37.8074305556,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Fionidae","Leostyletus","Leostyletus misakiensis",2016,10,NA,3095,521168,4331348,"Leostyletus misakiensis","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10896
-122.4440916667,37.806425,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Janolidae","Janolus","Janolus barbarensis",2016,10,11,3095,50448,4331349,"Janolus barbarensis","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10897
-122.4356305556,37.8073222222,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2016,10,12,3095,48724,4331350,"Phidiana hiltoni","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10898
-122.4351166667,37.8071944444,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha catalinae",2016,10,13,3095,47454,4331351,"Triopha catalinae","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10899
-122.435125,37.8070583333,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Flabellinidae","Flabellina","Flabellina trilineata",2016,10,13,3095,47430,4331352,"Flabellina trilineata","life",3095,4,4,"4 4",0.995186522262335,0.993983152827918,0.991576413959085,0.991576413959085,10900
-122.365,37.528,"bird","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",2015,11,16,23732,145245,4333098,"Setophaga coronata","life",23732,4,2,"4 2",0.409145607701564,0.348977135980746,0.697954271961492,0.320096269554753,10901
-122.4455272,37.8065954,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Janolidae","Janolus","Janolus barbarensis",2016,10,10,1198,50448,4335352,"Janolus barbarensis","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10902
-122.4455272,37.8065954,"invertebrate","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Crassadoma","Crassadoma gigantea",2016,10,11,1198,54526,4335353,"Crassadoma gigantea","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10903
-122.4455272,37.8065954,"invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Serpula","Serpula columbiana",2016,10,10,1198,131207,4335354,"Serpula columbiana","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10904
-122.4456466667,37.8062083333,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Polycera","Polycera hedgpethi",2016,10,11,1198,50089,4335368,"Polycera hedgpethi","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10905
-122.4455272,37.8065954,"invertebrate","Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis californica",2016,10,11,1198,124499,4335433,"Corynactis californica","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10906
-122.4455272,37.8065954,"invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2016,10,11,1198,117633,4335434,"Mopalia muscosa","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10907
-122.4453916667,37.8060555556,"invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Botrylloides","Botrylloides diegensis",2016,10,10,1198,344286,4335551,"Botrylloides diegensis","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10908
-122.445527,37.806595,"invertebrate","Animalia","Chordata","Ascidiacea","Enterogona","Cionidae","Ciona","Ciona savignyi",2016,10,11,1198,81614,4335553,"Ciona savignyi","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10909
-122.4455272,37.8065954,"invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Myxicola","Myxicola infundibulum",2016,10,11,1198,49533,4335731,"Myxicola infundibulum","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10910
-122.4455272,37.8065954,"invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Serpula","Serpula columbiana",2016,10,10,1198,131207,4335821,"Serpula columbiana","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10911
-122.445896565,37.8061199725,"invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Botrylloides","Botrylloides diegensis",2016,10,9,1527,344286,4336081,"Botrylloides diegensis","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10912
-122.4459777778,37.8063444444,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Janolidae","Janolus","Janolus barbarensis",2016,10,9,1527,50448,4336084,"Janolus barbarensis","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10913
-122.4457527778,37.806175,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Polycera","Polycera hedgpethi",2016,10,9,1527,50089,4336085,"Polycera hedgpethi","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10914
-122.4452861111,37.8061444444,"invertebrate","Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis californica",2016,10,10,1527,124499,4336089,"Corynactis californica","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10915
-122.4453194444,37.8061583333,"invertebrate","Animalia","Mollusca","Bivalvia","Ostreoida","Pectinidae","Crassadoma","Crassadoma gigantea",2016,10,10,1527,54526,4336090,"Crassadoma gigantea","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10916
-122.4457061291,37.8062238126,"invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","Watersipora","Watersipora subtorquata",2016,10,9,1527,124514,4336091,"Watersipora subtorquata","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10917
-122.4453972222,37.80605,"invertebrate","Animalia","Chordata","Ascidiacea","Enterogona","Cionidae","Ciona","Ciona savignyi",2016,10,9,1527,81614,4336092,"Ciona savignyi","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10918
-122.4455527778,37.8060666667,"invertebrate","Animalia","Chordata","Ascidiacea","Enterogona","Cionidae","Ciona","Ciona savignyi",2016,10,10,58,81614,4336806,"Ciona savignyi","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10919
-122.4456694444,37.8061555556,"invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2016,10,10,58,117633,4336807,"Mopalia muscosa","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10920
-122.4457277778,37.8062388889,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Janolidae","Janolus","Janolus barbarensis",2016,10,10,58,50448,4336808,"Janolus barbarensis","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10921
-122.4457277778,37.8062388889,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Polycera","Polycera hedgpethi",2016,10,10,58,50089,4336810,"Polycera hedgpethi","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10922
-122.4457694444,37.8062805556,"invertebrate","Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis californica",2016,10,10,58,124499,4336811,"Corynactis californica","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10923
-122.4455416667,37.8061555556,"invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Bugula","Bugula neritina",2016,10,10,58,81637,4336814,"Bugula neritina","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10924
-122.4459138889,37.8060611111,"invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Styela","Styela clava",2016,10,11,58,81615,4336818,"Styela clava","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10925
-122.4455111111,37.8061888889,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2016,10,11,58,47188,4336820,"Pachygrapsus crassipes","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10926
-122.4455111111,37.8061888889,"invertebrate","Animalia","Chordata","Ascidiacea","Enterogona","Cionidae","Ciona","Ciona savignyi",2016,10,11,58,81614,4336822,"Ciona savignyi","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10927
-122.4455111111,37.8061888889,"invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Botryllus","Botryllus schlosseri",2016,10,11,58,62408,4336823,"Botryllus schlosseri","life",58,4,4,"4 4",0.992779783393502,0.989169675090253,0.979542719614922,0.957882069795427,10928
-122.4424982071,37.8067324146,"invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Styela","Styela clava",2016,10,10,1198,81615,4337023,"Styela clava","life",1198,4,4,"4 4",0.998796630565584,0.997593261131167,0.997593261131167,1,10929
-122.4452861111,37.8061444444,"invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Bugula","Bugula neritina",2016,10,10,1527,81637,4340996,"Bugula neritina","life",1527,4,4,"4 4",1,1,1,0.996389891696751,10930
-122.4281158447,37.8074493408,"bird","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","Sitta pygmaea",2016,10,9,10570,14816,4342534,"Sitta pygmaea","life",10570,4,4,"4 4",0.46690734055355,0.469314079422383,0.66546329723225,0.637785800240674,10931
-122.52697922,37.86943441,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",2016,10,14,3598,52989,4343394,"Cirsium vulgare","life",3598,3,4,"3 4",0.713598074608905,0.716004813477738,0.850782190132371,0.896510228640193,10932
-122.5317938,37.8667174,"plant","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Lauraceae","Umbellularia","Umbellularia californica",2016,10,15,3598,48807,4343395,"Umbellularia californica","life",3598,3,4,"3 4",0.713598074608905,0.716004813477738,0.850782190132371,0.896510228640193,10933
-122.5122685,37.8617924,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio zelicaon",2016,10,16,3598,51097,4343399,"Papilio zelicaon","life",3598,3,4,"3 4",0.713598074608905,0.716004813477738,0.850782190132371,0.896510228640193,10934
-122.4749,37.790695,"herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2016,10,10,3725,36204,4345131,"Sceloporus occidentalis","life",3725,4,4,"4 4",0.974729241877256,0.972322503008424,0.967509025270758,0.942238267148014,10935
-122.4744805707,37.8078505149,"mammal","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon lotor",2016,10,21,23542,41663,4345136,"Procyon lotor","life",23542,4,4,"4 4",0.717208182912154,0.712394705174489,0.858002406738869,0.789410348977136,10936
-122.5776208302,37.8588360038,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus elegans",2016,10,9,7765,144542,4348094,"Thalasseus elegans","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10937
-122.7309966087,38.018006837,"herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2016,10,NA,17154,27826,4364962,"Taricha granulosa","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10938
-122.7266836166,38.0195620551,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera hispidula",2016,10,NA,17154,53416,4365007,"Lonicera hispidula","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10939
-122.7300310135,38.0184801678,"fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum hirsutum",2016,10,NA,17154,55501,4365049,"Stereum hirsutum","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10940
-122.7117490768,38.0108896028,"fungi","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum hirsutum",2016,10,NA,17154,55501,4365147,"Stereum hirsutum","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10941
-122.7135279282,38.0121519388,"fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor",2016,10,NA,17154,54134,4365207,"Trametes versicolor","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10942
-122.7232718468,38.0167220668,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Pleurotus","Pleurotus ostreatus",2016,10,NA,17154,48494,4365241,"Pleurotus ostreatus","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10943
-122.7282714844,38.0195620551,"fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","Lenzites betulina",2016,10,NA,17154,56149,4365271,"Lenzites betulina","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10944
-122.723389864,38.0168657593,"fungi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma brownii",2016,10,NA,17154,348812,4365401,"Ganoderma brownii","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10945
-122.7335500717,38.0186154046,"fungi","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Phellinus","Phellinus gilvus",2016,10,NA,17154,118083,4365464,"Phellinus gilvus","life",17154,2,5,"2 5",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10946
-122.4591600895,37.6147581758,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2016,6,11,7014,8010,4371237,"Corvus corax","life",7014,4,2,"4 2",0.799037304452467,0.800240673886883,0.82791817087846,0.927797833935018,10947
-122.3531744107,37.5121695703,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya collaris",2016,10,17,2294,7044,4373832,"Aythya collaris","life",2294,4,2,"4 2",0.97352587244284,0.969915764139591,0.974729241877256,0.971119133574007,10948
-122.5439632736,37.8339585626,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2016,10,23,7765,48858,4375976,"Mimulus aurantiacus","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10949
-122.5439632736,37.8339585626,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2016,10,23,7765,75549,4375977,"Arctotheca prostrata","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10950
-122.5439632736,37.8339585626,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,10,23,7765,53359,4375978,"Baccharis pilularis","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10951
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2016,10,23,7765,9176,4375979,"Zonotrichia leucophrys","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10952
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2016,10,23,7765,9420,4375980,"Pipilo maculatus","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10953
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Paradoxornithidae","Chamaea","Chamaea fasciata",2016,10,23,7765,15256,4375981,"Chamaea fasciata","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10954
-122.5439632736,37.8339585626,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2016,10,23,7765,42221,4375982,"Odocoileus hemionus","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10955
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2016,10,23,7765,9176,4375984,"Zonotrichia leucophrys","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10956
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia atricapilla",2016,10,23,7765,9185,4375985,"Zonotrichia atricapilla","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10957
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2016,10,23,7765,9100,4375986,"Melospiza melodia","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10958
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","Thryomanes bewickii",2016,10,23,7765,7576,4375987,"Thryomanes bewickii","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10959
-122.5439632736,37.8339585626,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2016,10,23,7765,51889,4375989,"Dudleya farinosa","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10960
-122.5439632736,37.8339585626,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon glaber",2016,10,23,7765,53134,4375990,"Acmispon glaber","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10961
-122.5439632736,37.8339585626,"fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla homalea",2016,10,23,7765,147221,4375992,"Niebla homalea","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10962
-122.5439632736,37.8339585626,"bird","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","Thryomanes bewickii",2016,10,23,7765,7576,4375993,"Thryomanes bewickii","life",7765,3,4,"3 4",0.969915764139591,0.961492178098676,0.929001203369434,0.889290012033694,10963
-122.7483117668,38.0440056225,"invertebrate","Animalia","Arthropoda","Insecta","Blattodea","Rhinotermitidae","Reticulitermes","Reticulitermes hesperus",2016,10,15,4853,296465,4380245,"Reticulitermes hesperus","life",4853,2,5,"2 5",0.896510228640193,0.870036101083033,0.92057761732852,0.162454873646209,10964
-122.5141906738,37.861492157,"herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2016,10,16,3598,32064,4381054,"Elgaria coerulea","life",3598,3,4,"3 4",0.713598074608905,0.716004813477738,0.850782190132371,0.896510228640193,10965
-122.4257346788,37.8547014626,"bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2016,10,18,17501,4328,4382217,"Pelecanus occidentalis","life",17501,4,4,"4 4",0.649819494584837,0.667870036101083,0.914560770156438,0.2647412755716,10966
-122.546954155,37.8573377393,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chrysolina","Chrysolina bankii",2016,10,NA,17154,318965,4384589,"Chrysolina bankii","life",17154,3,4,"3 4",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10967
-122.5680298376,37.8833080933,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Aralia","Aralia californica",2016,10,12,25967,52848,4385792,"Aralia californica","life",25967,3,4,"3 4",0.335740072202166,0.429602888086643,0.280385078219013,0.500601684717208,10968
-122.574945,37.8595883333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia","Abronia latifolia",2016,10,13,25967,52618,4385810,"Abronia latifolia","life",25967,3,4,"3 4",0.335740072202166,0.429602888086643,0.280385078219013,0.500601684717208,10969
-122.6563453674,37.9363453964,"herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2016,10,NA,17154,27459,4394661,"Batrachoseps attenuatus","life",17154,2,4,"2 4",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10970
-122.6567852497,37.937022335,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","Clitopilus prunulus",2016,10,NA,17154,64708,4394799,"Clitopilus prunulus","life",17154,2,4,"2 4",0.926594464500602,0.925391095066185,0.938628158844765,0.966305655836342,10971
-122.4835938507,37.5752411708,"mammal","Animalia","Chordata","Mammalia","Cetacea","Balaenopteridae","Megaptera","Megaptera novaeangliae",2016,10,8,1527,41566,4401680,"Megaptera novaeangliae","life",1527,4,2,"4 2",1,1,1,0.996389891696751,10972
-122.5105972222,37.7811833333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2016,10,14,13887,48225,4402821,"Eschscholzia californica","life",13887,3,3,"3 3",0.931407942238267,0.927797833935018,0.935018050541516,0.980746089049338,10973
-122.5110305556,37.7818944444,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,10,14,13887,53359,4402822,"Baccharis pilularis","life",13887,3,3,"3 3",0.931407942238267,0.927797833935018,0.935018050541516,0.980746089049338,10974
-122.5114833333,37.7821638889,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2016,10,14,13887,53359,4402823,"Baccharis pilularis","life",13887,3,3,"3 3",0.931407942238267,0.927797833935018,0.935018050541516,0.980746089049338,10975
-122.4979361111,37.7865222222,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Centranthus","Centranthus ruber",2016,10,14,13887,57283,4402824,"Centranthus ruber","life",13887,3,4,"3 4",0.931407942238267,0.927797833935018,0.935018050541516,0.980746089049338,10976
-122.4948138889,37.7865722222,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2016,10,14,13887,61010,4402825,"Lupinus arboreus","life",13887,3,4,"3 4",0.931407942238267,0.927797833935018,0.935018050541516,0.980746089049338,10977
-122.57321076,37.86157618,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Dittrichia","Dittrichia graveolens",2016,10,14,3598,58822,4402961,"Dittrichia graveolens","life",3598,3,4,"3 4",0.713598074608905,0.716004813477738,0.850782190132371,0.896510228640193,10978
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2013,12,18,19611,8010,4411005,"Corvus corax","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10979
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax penicillatus",2013,12,18,19611,4277,4411006,"Phalacrocorax penicillatus","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10980
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2013,12,17,19611,5212,4411008,"Buteo jamaicensis","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10981
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","Bucephala albeola",2013,12,17,19611,6993,4411009,"Bucephala albeola","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10982
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya collaris",2013,12,17,19611,7044,4411010,"Aythya collaris","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10983
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus heermanni",2013,12,17,19611,4353,4411011,"Larus heermanni","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10984
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas clypeata",2013,12,17,19611,6961,4411013,"Anas clypeata","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10985
-122.5137141,37.7804913,"bird","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Certhia","Certhia americana",2013,12,16,19611,7458,4411014,"Certhia americana","life",19611,3,3,"3 3",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10986
-122.5069141388,37.7867925936,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Junco","Junco hyemalis",2013,12,19,19611,127188,4411022,"Junco hyemalis","life",19611,3,4,"3 4",0.889290012033694,0.901323706377858,0.785800240673887,0.950661853188929,10987
-122.6821254195,37.929947488,"invertebrate","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Argiope","Argiope aurantia",2016,10,11,818,67707,4413291,"Argiope aurantia","life",818,2,4,"2 4",0.997593261131167,0.998796630565584,0.998796630565584,0.997593261131167,10988
-122.5303156582,37.8190785041,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica oleracea",2016,10,13,24925,54516,4414232,"Brassica oleracea","life",24925,3,4,"3 4",0.0300842358604091,0.0457280385078219,0.48014440433213,0.610108303249097,10989
